Year,RegionName,AveragePrice,12m%Change,SalesVolume,FlatPrice,Flat12m%Change,MortgagePrice,Mortgage12m%Change,FTBPrice,FTB12m%Change,FOOPrice,FOO12m%Change
2013,Barking and Dagenham,173733.62493333334,4.737982869583333,149.0,136009.44161666665,3.8045623085,174254.47423333334,4.598485017833334,164790.53018333335,4.4453685641666665,187952.61430833334,4.734286601
2013,Barnet,374770.610075,4.485720691833333,397.5833333333333,281831.08699166664,3.9247349036666663,377495.87655,4.343027112500001,310675.23335833335,4.126078411333334,429537.04583333334,4.484007278333334
2013,Bexley,213470.261625,5.392835553083334,281.5,151491.39256666668,4.382150129416667,215989.28787500004,5.5448086847499995,191495.57378333333,5.3594687221666675,231805.29532500004,5.583697823583333
2013,Brent,339655.6131583333,8.143147001583335,205.41666666666666,274629.99661666667,7.603179286416666,340276.34157499997,7.772568386166668,289296.42945833335,7.52267452975,393073.0271583333,7.899397541416666
2013,Bromley,296669.20405833336,5.1665756620000005,457.1666666666667,200910.67468333337,4.345902189166666,298732.17927499994,5.371506790833333,236199.81556666663,5.215343107416666,337295.74483333336,5.3657562985833325
2013,Camden,667447.5587416668,13.907295399083333,244.16666666666666,601101.5476083333,13.654512553083334,675358.3561999999,13.21192341758333,567044.8816833333,13.260626769416666,776277.5313666667,13.482538523333334
2013,Croydon,234439.87946666664,5.667448507833334,404.3333333333333,174517.90011666666,4.79566950525,235970.94833333336,5.725666262833333,198359.85897499998,5.45349151475,276712.1250083333,5.844562096166668
2013,Ealing,338088.966475,6.0893002615,320.6666666666667,273833.5155916666,5.393194632500001,337100.8164,6.070937711916667,298802.4997166667,5.860727236500001,378477.10984166665,6.16201952625
2013,Enfield,261604.35586666665,5.620970609916667,284.6666666666667,192573.35423333335,4.787223110833333,264827.4462416666,5.819539401,229898.956425,5.683675916333333,294208.18578333344,5.827888407583333
2013,Greenwich,253399.260875,6.916537928250001,294.5,219525.60722500004,6.5207273095,255736.36612500003,6.562429520833334,227502.0503,6.421145016333334,291854.89342499996,6.790664722749999
2013,Hackney,372668.9015333333,14.448689445666666,226.66666666666666,343044.245475,14.138784066499996,372606.8606166667,14.363536414166667,352528.2564,14.39595595225,393900.34902500006,14.330895340166665
2013,Hammersmith and Fulham,631529.1711500001,11.555834575833336,251.08333333333334,548750.5006833334,11.139727995333333,632081.0096250002,11.615441074416665,554671.4458333333,11.414780702416664,689583.1106000001,11.777129552333335
2013,Haringey,372233.57327500003,9.5607624905,222.08333333333334,321048.368175,9.137438052999999,373939.7945166666,9.645726258416666,331534.78069999994,9.382898087500001,415459.28626666666,9.7239574895
2013,Harrow,319397.7050083333,4.747857459333333,214.5,228631.03913333334,4.0317025918333345,322344.007975,4.699669810916666,267215.83019166667,4.54141522925,358114.47773333336,4.792201224583334
2013,Havering,226428.81703333333,2.16893151425,297.8333333333333,148342.89188333333,1.0389727076666668,228107.24784166669,2.30436954875,192331.01318333333,2.0871570809166666,257691.23356666672,2.35461421975
2013,Hillingdon,270594.76212500007,3.8828851260833335,279.5833333333333,183245.07510833337,3.12041080625,272725.0948416667,4.176082934666667,226798.264575,4.0209360510000005,312032.14481666667,4.256360418166667
2013,Hounslow,290577.28955000004,8.422618741666666,237.5,234381.5920083333,7.757385347833334,289898.46673333336,8.268530477083335,260992.86435000002,8.185705580333332,331292.3039333334,8.430755101583333
2013,Islington,495766.17051666667,12.163564022083335,249.83333333333334,441987.50497499993,11.851240763583334,490173.4376333333,11.8635985265,467839.0708583333,11.745639868166668,523353.59768333327,12.017384269166667
2013,Kensington and Chelsea,1126572.6998333333,11.698088890583335,220.5,976521.6852416666,11.441489294999998,1126819.8065833333,11.454009382499999,971496.239125,11.153177222333333,1291726.2765,11.576879941583334
2013,Kingston upon Thames,345739.1485416666,6.537441196833334,230.33333333333334,254147.16634999998,6.065197809333333,349030.87905000005,6.649486333333333,289573.09450833336,6.505577518,378207.84939166665,6.69441856225
2013,Lambeth,362965.72145833337,10.785775093083332,411.25,318037.50454999995,10.403465403249998,363698.1625916667,10.569840817166666,323107.5143333333,10.34025278975,427664.52320833324,10.90345703875
2013,Lewisham,260815.06643333336,8.351364413333334,351.5,220606.45729999998,7.925468891333334,262187.0188833333,8.086836874666666,228017.68582500002,7.8919784305833325,310553.8955666667,8.260680043666667
2013,Merton,344544.43434999994,8.755925653416666,270.5,262374.32043333334,7.881710956416666,339229.96833333327,8.5584838325,297448.1856083333,8.398869287999998,392158.818775,8.748039706583333
2013,Newham,222784.25043333336,4.682240675,198.83333333333334,212736.93186666665,4.247971627166667,221116.6870083333,4.582962185583334,217777.27835000004,4.568538613,227405.19201666667,4.54162261175
2013,Redbridge,274824.94430833333,3.342693223,248.75,197305.12123333334,2.2167812495833332,278747.21070833335,3.7532859175833333,237089.2299833333,3.454101552583333,305611.52894166665,3.851250352333333
2013,Richmond upon Thames,492115.70464166655,8.175952178333334,301.75,346025.4115583334,7.394488924250001,495431.33660833345,8.152410802666667,392963.15612500004,7.823473657,557999.4821166666,8.332551855
2013,Southwark,360749.83675,8.95159937425,356.75,313801.62080000003,8.609797532166667,359768.07988333335,8.751530559916667,316008.98480000003,8.5554856835,432795.605675,9.057044109999998
2013,Sutton,252002.84394166665,5.487342023333333,250.5,182984.82435,4.656749157,257407.65576666666,5.769714714999999,213181.31454166668,5.518476955833333,295098.53976666665,5.911824638750001
2013,Tower Hamlets,309051.04095833335,8.19228033925,369.1666666666667,301189.44505,8.093616451166666,308101.7988416666,8.413569010583332,300422.30294166674,8.269042678666667,317638.97266666667,8.486784762583333
2013,Waltham Forest,254265.26544166662,10.159463210333334,242.08333333333334,206752.2568,9.273569150916666,253757.20396666668,10.145996227333331,242021.30290833337,10.06838579475,264847.43809999997,10.124910373916666
2013,Wandsworth,457404.06346666673,11.725667643416665,522.0833333333334,392747.7120250001,11.256481658833335,457751.26201666665,11.532984508750003,398673.6488,11.352983285416668,530043.9057,11.702219675
2014,Barking and Dagenham,201172.22941666667,15.713455930083333,188.25,157176.49455833333,15.491880253333335,201828.06758333335,15.7433657115,190849.80551666662,15.733039351833332,217539.63211666667,15.66255071941667
2014,Barnet,430363.35122500005,14.796103256916666,421.5,324279.88704166666,15.027982484166666,433635.8118,14.8331315375,358190.35493333335,15.257263612416665,491911.3151499999,14.483176762333335
2014,Bexley,244459.43775000004,14.455819348333334,328.6666666666667,173265.46963333336,14.318332538416668,247425.7586083334,14.493098457999999,219596.21957500002,14.614111885833331,265170.05022499996,14.331627826333333
2014,Brent,394687.482225,16.18602137666667,248.66666666666666,318810.53485833335,16.074480787499997,395406.07545000006,16.185682348333334,336572.08145,16.3259807625,456276.48951666657,16.062369318333335
